                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                0.71144,                0.83192,                 1.0588,                0.59139,                0.58857,                0.63201,                0.38642,                 1.3253,                 1.3743,                  1.781,              0.0005955,              0.0005955,              0.0005955
                    146,                0.73825,                0.85127,                 1.0908,                0.58538,                0.63568,                0.61722,                0.37928,                 1.3864,                 1.4183,                 1.7562,             0.00059385,             0.00059385,             0.00059385
                    147,                0.72719,                0.87637,                 1.0749,                0.47637,                0.67748,                0.60397,                0.36584,                 1.2808,                 1.4313,                 1.7329,              0.0005922,              0.0005922,              0.0005922
                    148,                0.74508,                0.84524,                  1.087,                  0.495,                0.63269,                0.57829,                0.35179,                 1.4057,                 1.4824,                 1.7765,             0.00059055,             0.00059055,             0.00059055
                    149,                   0.74,                0.88765,                 1.0882,                0.43195,                0.76564,                0.55676,                0.34079,                 1.3269,                 1.4904,                 1.7614,              0.0005889,              0.0005889,              0.0005889
                    150,                0.74209,                0.83038,                 1.0814,                0.43147,                0.71232,                0.54487,                0.33437,                 1.3109,                  1.554,                  1.751,             0.00058725,             0.00058725,             0.00058725
                    151,                0.73663,                0.83642,                 1.0854,                0.56391,                0.53106,                 0.5988,                0.36517,                 1.4124,                 1.4752,                 1.8321,              0.0005856,              0.0005856,              0.0005856
                    152,                0.73783,                0.83787,                 1.0579,                0.48862,                0.60601,                0.53624,                0.31183,                 1.4437,                 1.6648,                 1.9039,             0.00058395,             0.00058395,             0.00058395
                    153,                 0.7391,                0.84883,                 1.0818,                0.46568,                0.57177,                0.54463,                0.31093,                 1.3767,                 1.5853,                 1.8578,              0.0005823,              0.0005823,              0.0005823
                    154,                 0.7129,                0.82454,                 1.0485,                0.47448,                0.59256,                0.55411,                0.31776,                 1.4565,                 1.5489,                  1.895,             0.00058065,             0.00058065,             0.00058065
                    155,                0.72219,                0.88419,                 1.0717,                0.45566,                0.63115,                0.55942,                0.32821,                 1.4608,                  1.526,                 1.9115,               0.000579,               0.000579,               0.000579
                    156,                0.73504,                0.88075,                  1.091,                0.47579,                0.56048,                0.57836,                 0.3599,                 1.3579,                 1.4056,                 1.7795,             0.00057735,             0.00057735,             0.00057735
                    157,                 0.7466,                0.88478,                 1.1084,                0.43702,                0.66039,                0.59175,                0.35119,                 1.3395,                 1.4483,                 1.8037,              0.0005757,              0.0005757,              0.0005757
                    158,                0.74909,                0.83832,                 1.0861,                0.52784,                0.66634,                0.61921,                0.37854,                 1.3331,                 1.3485,                 1.7594,             0.00057405,             0.00057405,             0.00057405
                    159,                0.73443,                0.80427,                 1.0543,                0.48116,                0.62527,                0.57113,                0.32089,                 1.4603,                   1.52,                 1.9675,              0.0005724,              0.0005724,              0.0005724
                    160,                0.73365,                0.82158,                 1.0752,                0.52082,                0.62313,                0.60281,                0.35527,                 1.4841,                 1.5034,                 1.8752,             0.00057075,             0.00057075,             0.00057075
                    161,                0.75381,                0.82885,                 1.0787,                0.47881,                 0.7045,                 0.6033,                0.34416,                 1.4726,                 1.4381,                  1.907,             0.00056911,             0.00056911,             0.00056911
                    162,                0.71999,                0.79007,                 1.0716,                0.44926,                0.70419,                 0.5559,                 0.3463,                 1.3911,                 1.4823,                 1.7803,             0.00056746,             0.00056746,             0.00056746
                    163,                0.72932,                0.78342,                 1.0506,                0.42315,                0.63955,                0.52807,                0.31225,                 1.4092,                 1.5855,                 1.8536,             0.00056581,             0.00056581,             0.00056581
                    164,                0.73706,                0.80095,                 1.0632,                0.41933,                0.70548,                0.52107,                 0.3241,                 1.3575,                 1.5125,                 1.7635,             0.00056416,             0.00056416,             0.00056416
                    165,                0.71788,                0.82837,                 1.0649,                  0.539,                0.59758,                0.58745,                0.34966,                 1.3008,                 1.4014,                 1.7683,             0.00056251,             0.00056251,             0.00056251
                    166,                0.72926,                0.82933,                 1.0689,                0.47278,                0.66499,                0.56206,                0.34881,                 1.3254,                 1.4545,                 1.7313,             0.00056086,             0.00056086,             0.00056086
                    167,                0.72705,                0.84071,                 1.0857,                0.44928,                0.68438,                 0.5657,                0.34883,                 1.2938,                  1.447,                 1.7232,             0.00055921,             0.00055921,             0.00055921
                    168,                0.71174,                0.82633,                  1.065,                0.45383,                0.70739,                0.56215,                0.32248,                 1.4248,                 1.5383,                 1.8847,             0.00055756,             0.00055756,             0.00055756
                    169,                0.71453,                0.81984,                 1.0377,                0.41854,                0.70716,                0.52941,                0.30582,                  1.511,                 1.6618,                  1.864,             0.00055591,             0.00055591,             0.00055591
                    170,                0.73024,                0.81942,                   1.07,                 0.4597,                0.65665,                0.59619,                0.35846,                 1.4346,                 1.3978,                 1.8168,             0.00055426,             0.00055426,             0.00055426
                    171,                0.71988,                0.84449,                 1.0756,                0.43931,                 0.6828,                0.59496,                0.35873,                 1.2852,                 1.4516,                 1.7481,             0.00055261,             0.00055261,             0.00055261
                    172,                0.72303,                0.83478,                 1.0736,                0.48435,                0.62988,                0.58323,                0.35374,                 1.3847,                 1.4838,                 1.7903,             0.00055096,             0.00055096,             0.00055096
                    173,                0.73043,                0.86386,                 1.1108,                0.51348,                  0.584,                0.56855,                0.33908,                 1.2938,                 1.5264,                 1.7692,             0.00054931,             0.00054931,             0.00054931
                    174,                0.74762,                0.83516,                 1.0993,                 0.4609,                0.60952,                0.52716,                0.31959,                 1.2907,                 1.5865,                 1.8302,             0.00054766,             0.00054766,             0.00054766
                    175,                0.73574,                0.85739,                 1.0749,                0.49565,                0.66768,                0.57514,                0.34101,                 1.4254,                 1.4024,                 1.8059,             0.00054601,             0.00054601,             0.00054601
                    176,                0.71573,                0.78719,                 1.0611,                0.43918,                0.66931,                0.57817,                0.32352,                 1.4097,                 1.4274,                 1.8368,             0.00054437,             0.00054437,             0.00054437
                    177,                0.69715,                0.77719,                 1.0498,                0.54844,                0.55958,                0.61024,                0.34457,                 1.4365,                 1.3862,                 1.8416,             0.00054272,             0.00054272,             0.00054272
                    178,                0.70698,                 0.7614,                 1.0542,                0.51855,                0.63854,                0.57609,                0.34393,                 1.4258,                 1.4177,                    1.8,             0.00054107,             0.00054107,             0.00054107
                    179,                0.69656,                0.73422,                 1.0429,                 0.4587,                0.70508,                0.57785,                0.34792,                 1.3152,                 1.4385,                 1.7281,             0.00053942,             0.00053942,             0.00053942
                    180,                0.73592,                0.79863,                 1.0739,                0.49282,                0.70775,                0.61679,                  0.375,                 1.2965,                 1.3349,                  1.708,             0.00053777,             0.00053777,             0.00053777
                    181,                0.74283,                0.79306,                 1.0361,                0.42831,                 0.7167,                 0.5559,                 0.3439,                 1.4285,                 1.4319,                 1.8208,             0.00053612,             0.00053612,             0.00053612
                    182,                0.73358,                0.79203,                 1.0785,                0.50861,                0.59732,                 0.6085,                0.36071,                 1.3488,                 1.3859,                 1.7908,             0.00053447,             0.00053447,             0.00053447
                    183,                0.71158,                0.75843,                 1.0466,                0.53498,                0.61179,                0.60096,                 0.3669,                 1.3793,                 1.4315,                 1.7715,             0.00053282,             0.00053282,             0.00053282
                    184,                0.73271,                0.75057,                 1.0657,                0.46134,                0.68404,                0.53783,                0.32354,                 1.3829,                 1.5709,                 1.7846,             0.00053117,             0.00053117,             0.00053117
                    185,                0.71978,                0.75524,                 1.0579,                0.42855,                0.71079,                0.57704,                0.34431,                 1.3523,                 1.5326,                 1.7812,             0.00052952,             0.00052952,             0.00052952
                    186,                0.70401,                0.76089,                 1.0506,                0.44154,                0.70867,                0.60653,                0.33108,                 1.3671,                 1.4675,                 1.9563,             0.00052787,             0.00052787,             0.00052787
                    187,                0.73064,                0.79607,                 1.0887,                0.48646,                0.68036,                0.60449,                 0.3646,                 1.3665,                 1.3981,                 1.7817,             0.00052622,             0.00052622,             0.00052622
                    188,                0.69682,                0.75454,                 1.0755,                0.50615,                0.69938,                 0.6276,                0.37483,                 1.3128,                 1.3148,                 1.8027,             0.00052457,             0.00052457,             0.00052457
                    189,                0.70264,                0.78945,                 1.0537,                0.52724,                0.71458,                0.61042,                0.38198,                 1.3075,                 1.3307,                 1.7501,             0.00052292,             0.00052292,             0.00052292
                    190,                0.69708,                0.77111,                 1.0417,                0.49255,                 0.7209,                0.62027,                0.36832,                 1.3907,                 1.3823,                 1.8739,             0.00052127,             0.00052127,             0.00052127
                    191,                0.68577,                0.78798,                 1.0567,                0.61011,                0.54583,                0.65057,                0.39142,                 1.3416,                  1.307,                 1.8208,             0.00051963,             0.00051963,             0.00051963
                    192,                0.70591,                0.77629,                   1.09,                0.49549,                0.64083,                0.60417,                0.36567,                 1.3022,                 1.3853,                 1.7607,             0.00051798,             0.00051798,             0.00051798
                    193,                0.70141,                0.76883,                 1.0391,                0.47092,                0.71562,                0.60499,                0.35611,                 1.2864,                 1.5094,                 1.7798,             0.00051633,             0.00051633,             0.00051633
                    194,                0.70872,                0.74367,                 1.0582,                0.45994,                0.67431,                0.60581,                 0.3469,                 1.4527,                 1.4701,                 1.9139,             0.00051468,             0.00051468,             0.00051468
                    195,                0.70125,                 0.7732,                 1.0517,                0.52519,                0.71127,                0.65571,                0.40393,                 1.3723,                 1.2687,                 1.7592,             0.00051303,             0.00051303,             0.00051303
                    196,                0.69321,                0.75279,                 1.0382,                0.56065,                0.72707,                0.66976,                0.39144,                 1.3331,                 1.2509,                 1.7992,             0.00051138,             0.00051138,             0.00051138
                    197,                0.70155,                0.73925,                 1.0482,                 0.5905,                 0.6089,                0.64127,                 0.3944,                 1.4084,                 1.3848,                 1.8105,             0.00050973,             0.00050973,             0.00050973
                    198,                0.69446,                0.77601,                  1.077,                0.48777,                0.68665,                0.56946,                0.34595,                 1.3801,                 1.5206,                 1.8073,             0.00050808,             0.00050808,             0.00050808
                    199,                0.69601,                0.74293,                 1.0445,                0.47712,                0.62415,                0.56684,                0.35033,                  1.314,                 1.4485,                 1.7441,             0.00050643,             0.00050643,             0.00050643
                    200,                0.73601,                0.80039,                 1.0505,                0.51629,                0.59465,                0.56941,                0.33338,                 1.3722,                  1.495,                 1.8475,             0.00050478,             0.00050478,             0.00050478
                    201,                0.69535,                0.74417,                 1.0631,                0.47998,                0.71807,                0.60906,                0.37064,                  1.366,                 1.3705,                 1.7483,             0.00050313,             0.00050313,             0.00050313
                    202,                0.71502,                0.73515,                 1.0717,                0.60885,                0.54812,                0.62693,                0.37277,                 1.3902,                 1.3627,                 1.8067,             0.00050148,             0.00050148,             0.00050148
                    203,                0.69491,                0.71819,                 1.0492,                0.53634,                0.60764,                0.61998,                0.35854,                 1.4473,                 1.3783,                 1.9058,             0.00049983,             0.00049983,             0.00049983
                    204,                0.68336,                0.75484,                 1.0541,                0.56365,                0.60043,                0.64145,                 0.3728,                 1.4376,                 1.3691,                 1.9115,             0.00049818,             0.00049818,             0.00049818
                    205,                0.69264,                0.73035,                  1.064,                0.56625,                0.66462,                0.67265,                0.38051,                  1.516,                 1.2412,                 1.9793,             0.00049653,             0.00049653,             0.00049653
                    206,                0.70141,                0.76697,                   1.06,                0.57879,                0.67822,                 0.6737,                0.38103,                 1.4402,                 1.3019,                 1.9608,             0.00049489,             0.00049489,             0.00049489
                    207,                0.70792,                 0.7287,                 1.0756,                0.57974,                0.66293,                0.67675,                0.40356,                 1.3202,                   1.28,                 1.8318,             0.00049324,             0.00049324,             0.00049324
                    208,                 0.7057,                 0.7502,                 1.0536,                0.45973,                0.65473,                0.57161,                0.33869,                 1.3637,                 1.4931,                 1.8169,             0.00049159,             0.00049159,             0.00049159
                    209,                0.70105,                0.76173,                 1.0741,                0.51672,                 0.6399,                0.59731,                0.35299,                 1.3088,                 1.5354,                 1.7489,             0.00048994,             0.00048994,             0.00048994
                    210,                0.68507,                   0.76,                 1.0532,                0.52115,                 0.6285,                0.62889,                0.36611,                 1.3146,                 1.4276,                 1.7927,             0.00048829,             0.00048829,             0.00048829
                    211,                0.70311,                0.72637,                 1.0561,                0.50965,                0.66852,                0.60656,                0.35621,                 1.3686,                 1.4107,                 1.8358,             0.00048664,             0.00048664,             0.00048664
                    212,                0.66707,                0.71058,                 1.0285,                0.47998,                0.60526,                0.57742,                0.36158,                 1.2804,                 1.4661,                 1.7054,             0.00048499,             0.00048499,             0.00048499
                    213,                 0.6879,                0.77751,                 1.0526,                 0.5211,                0.63687,                0.64025,                0.39477,                 1.2786,                 1.2925,                 1.7328,             0.00048334,             0.00048334,             0.00048334
                    214,                0.69243,                0.73294,                 1.0316,                 0.5435,                0.63116,                 0.6053,                0.36589,                 1.3868,                 1.4064,                 1.8072,             0.00048169,             0.00048169,             0.00048169
                    215,                 0.6655,                 0.7048,                 1.0165,                0.48388,                0.67576,                0.60894,                0.35461,                 1.4471,                 1.3773,                  1.894,             0.00048004,             0.00048004,             0.00048004
                    216,                0.66685,                0.71015,                 1.0349,                 0.4246,                0.75189,                0.60194,                0.35166,                 1.3953,                 1.4475,                 1.8851,             0.00047839,             0.00047839,             0.00047839
                    217,                0.66438,                0.69341,                 1.0295,                0.57547,                 0.5475,                0.62795,                0.36275,                  1.417,                 1.3925,                 1.9026,             0.00047674,             0.00047674,             0.00047674
                    218,                0.66903,                0.68106,                 1.0253,                0.52476,                0.60084,                0.61233,                 0.3707,                 1.3778,                 1.4083,                 1.8241,             0.00047509,             0.00047509,             0.00047509
                    219,                0.67996,                0.71023,                 1.0241,                0.48898,                0.66543,                0.60606,                0.35174,                 1.4779,                 1.4562,                 1.9249,             0.00047344,             0.00047344,             0.00047344
                    220,                0.67604,                0.66326,                 1.0191,                0.57039,                0.67456,                0.63777,                0.37405,                 1.4648,                  1.332,                 1.8918,             0.00047179,             0.00047179,             0.00047179
                    221,                0.66175,                0.69767,                 1.0323,                0.49921,                0.72426,                0.65256,                0.39333,                 1.3333,                 1.3362,                 1.7859,             0.00047015,             0.00047015,             0.00047015
                    222,                0.68479,                0.74037,                 1.0635,                0.46041,                0.67189,                0.57674,                0.34692,                 1.3964,                 1.4936,                 1.8272,              0.0004685,              0.0004685,              0.0004685
                    223,                 0.7048,                0.72835,                 1.0355,                0.46697,                0.69783,                0.58407,                0.33176,                 1.4607,                 1.5072,                 1.9582,             0.00046685,             0.00046685,             0.00046685
                    224,                0.67573,                0.72566,                  1.032,                0.50075,                0.59911,                0.59207,                0.35349,                 1.3817,                 1.4647,                 1.8307,              0.0004652,              0.0004652,              0.0004652
                    225,                0.67311,                0.70165,                 1.0273,                0.54996,                0.57408,                0.60155,                0.35505,                 1.3837,                 1.4307,                 1.8454,             0.00046355,             0.00046355,             0.00046355
                    226,                0.66466,                0.67092,                 1.0137,                0.51975,                0.68345,                0.60155,                0.35826,                 1.4309,                 1.3817,                 1.8509,              0.0004619,              0.0004619,              0.0004619
                    227,                0.67151,                0.70535,                  1.045,                0.53589,                0.64394,                0.62644,                0.38369,                 1.3243,                   1.31,                 1.7859,             0.00046025,             0.00046025,             0.00046025
                    228,                0.66514,                0.71211,                 1.0232,                0.48832,                0.64213,                0.59135,                0.36412,                  1.344,                 1.4696,                 1.7985,              0.0004586,              0.0004586,              0.0004586
                    229,                0.68063,                 0.6821,                 1.0291,                0.44547,                0.73712,                0.63061,                0.37007,                 1.4067,                 1.3577,                 1.8898,             0.00045695,             0.00045695,             0.00045695
                    230,                0.67407,                0.67491,                 1.0234,                0.56709,                 0.5646,                0.61132,                0.35909,                 1.3373,                 1.4213,                 1.8507,              0.0004553,              0.0004553,              0.0004553
                    231,                0.70791,                 0.7661,                 1.0791,                0.51725,                 0.6257,                0.61346,                 0.3737,                 1.2455,                 1.4725,                 1.7646,             0.00045365,             0.00045365,             0.00045365
                    232,                 0.7007,                0.72103,                 1.0346,                0.53487,                0.64726,                0.62584,                 0.3775,                 1.3233,                 1.3329,                 1.8156,               0.000452,               0.000452,               0.000452
                    233,                0.68176,                0.67167,                 1.0259,                 0.5284,                0.65836,                0.60163,                0.36283,                 1.3392,                 1.3768,                 1.8093,             0.00045035,             0.00045035,             0.00045035
                    234,                0.66242,                0.67407,                 1.0269,                0.61428,                 0.5298,                0.62027,                0.36989,                 1.3543,                 1.3633,                 1.8176,              0.0004487,              0.0004487,              0.0004487
                    235,                0.69395,                 0.6842,                 1.0358,                0.49605,                 0.7036,                0.62692,                0.37067,                 1.3973,                 1.2977,                 1.8161,             0.00044705,             0.00044705,             0.00044705
                    236,                0.69106,                0.65961,                 1.0395,                0.59289,                0.60543,                0.63491,                0.36788,                 1.4164,                 1.3245,                 1.8672,             0.00044541,             0.00044541,             0.00044541
                    237,                0.65914,                0.66136,                 1.0144,                0.50785,                0.58819,                0.58904,                0.36258,                 1.2691,                 1.3992,                 1.7516,             0.00044376,             0.00044376,             0.00044376
                    238,                0.66974,                0.70584,                 1.0633,                0.59917,                0.46561,                0.57989,                0.35209,                 1.4098,                  1.461,                 1.8295,             0.00044211,             0.00044211,             0.00044211
                    239,                0.69242,                0.68668,                 1.0402,                0.56212,                0.55359,                 0.5807,                0.34455,                 1.4649,                 1.4707,                 1.8918,             0.00044046,             0.00044046,             0.00044046
                    240,                0.66986,                0.68505,                 1.0245,                0.60062,                0.56895,                0.64419,                 0.3782,                 1.3989,                 1.3505,                 1.8712,             0.00043881,             0.00043881,             0.00043881
                    241,                0.68955,                0.69576,                  1.029,                0.65634,                0.54822,                0.64982,                0.38339,                 1.3832,                 1.3707,                 1.8354,             0.00043716,             0.00043716,             0.00043716
                    242,                0.64544,                0.67612,                 1.0252,                0.67659,                0.58535,                0.66316,                0.38035,                 1.3748,                 1.2391,                 1.8744,             0.00043551,             0.00043551,             0.00043551
                    243,                0.67911,                0.69856,                 1.0252,                0.58668,                0.66919,                0.65087,                0.38367,                 1.3946,                 1.2975,                 1.8228,             0.00043386,             0.00043386,             0.00043386
                    244,                0.69057,                0.72983,                 1.0607,                0.54212,                0.62243,                0.63018,                 0.3715,                 1.3039,                 1.3751,                 1.7992,             0.00043221,             0.00043221,             0.00043221
                    245,                0.67393,                0.63659,                 1.0288,                0.45621,                0.68615,                0.60189,                 0.3709,                 1.2357,                 1.3806,                 1.7067,             0.00043056,             0.00043056,             0.00043056
                    246,                0.69377,                0.66933,                 1.0403,                0.53141,                0.53671,                0.59857,                0.37078,                 1.2824,                 1.3962,                  1.726,             0.00042891,             0.00042891,             0.00042891
                    247,                0.66341,                0.69553,                  1.041,                  0.476,                0.62697,                0.59791,                0.35751,                 1.3521,                 1.4118,                 1.8244,             0.00042726,             0.00042726,             0.00042726
                    248,                0.63235,                0.66446,                 1.0123,                0.51684,                0.56123,                0.60375,                0.35029,                 1.3696,                 1.4198,                 1.8885,             0.00042561,             0.00042561,             0.00042561
                    249,                0.65341,                0.64395,                 1.0164,                0.56977,                0.55295,                0.62352,                0.37986,                 1.3289,                 1.3409,                 1.7852,             0.00042396,             0.00042396,             0.00042396
                    250,                0.66718,                0.67071,                 1.0263,                0.54314,                 0.6477,                0.62997,                0.37701,                 1.3032,                  1.331,                 1.8093,             0.00042231,             0.00042231,             0.00042231
                    251,                 0.6318,                 0.6342,                 1.0153,                0.53481,                0.64258,                 0.6511,                 0.3789,                 1.4236,                 1.3219,                 1.9064,             0.00042066,             0.00042066,             0.00042066
                    252,                0.66581,                0.65371,                 1.0434,                0.48702,                0.70313,                0.62874,                0.38211,                 1.3727,                 1.3393,                 1.8025,             0.00041902,             0.00041902,             0.00041902
                    253,                0.67391,                0.62622,                 1.0136,                0.48839,                0.64076,                0.58787,                0.34353,                 1.3739,                 1.5117,                  1.877,             0.00041737,             0.00041737,             0.00041737
                    254,                0.66848,                0.65309,                 1.0308,                0.51614,                0.63782,                0.60428,                0.35557,                 1.4526,                 1.4357,                 1.8834,             0.00041572,             0.00041572,             0.00041572
                    255,                0.65645,                0.63739,                 1.0164,                0.52098,                0.62605,                0.62367,                0.35504,                 1.4372,                 1.3302,                 1.8997,             0.00041407,             0.00041407,             0.00041407
                    256,                0.65867,                0.64603,                 1.0242,                0.48077,                 0.6594,                0.62872,                0.37632,                  1.424,                 1.3177,                   1.85,             0.00041242,             0.00041242,             0.00041242
                    257,                0.66619,                 0.6509,                  1.031,                0.49783,                0.65177,                 0.5879,                 0.3503,                 1.3855,                  1.434,                 1.8542,             0.00041077,             0.00041077,             0.00041077
                    258,                0.64733,                0.64064,                 1.0261,                 0.5275,                0.66747,                 0.6276,                0.37391,                 1.3126,                 1.3893,                 1.8118,             0.00040912,             0.00040912,             0.00040912
                    259,                0.66743,                 0.6677,                 1.0222,                0.50422,                0.69293,                0.60944,                0.37164,                 1.2863,                 1.4016,                 1.7737,             0.00040747,             0.00040747,             0.00040747
                    260,                0.65423,                0.64379,                  1.022,                 0.5915,                0.59296,                0.62668,                0.38473,                 1.2938,                 1.3903,                 1.7763,             0.00040582,             0.00040582,             0.00040582
                    261,                0.63542,                0.66044,                 1.0102,                0.54947,                0.65782,                0.63866,                 0.3743,                 1.3447,                 1.4357,                 1.8614,             0.00040417,             0.00040417,             0.00040417
                    262,                0.63578,                0.66276,                 1.0111,                  0.612,                0.64295,                0.68762,                0.40316,                 1.3644,                 1.2692,                 1.8718,             0.00040252,             0.00040252,             0.00040252
                    263,                0.65411,                0.66605,                 1.0048,                0.64953,                0.54312,                0.63919,                0.37055,                 1.4238,                 1.3766,                 1.9018,             0.00040087,             0.00040087,             0.00040087
                    264,                0.64271,                0.64349,                 1.0099,                0.62941,                0.51517,                0.61195,                0.35574,                 1.3592,                 1.4677,                 1.8507,             0.00039922,             0.00039922,             0.00039922
                    265,                0.65188,                0.68148,                 1.0086,                0.51616,                0.64106,                0.63062,                0.37971,                 1.2637,                 1.3425,                 1.8008,             0.00039757,             0.00039757,             0.00039757
                    266,                0.65826,                0.70191,                 1.0228,                0.46373,                0.66697,                 0.6211,                0.39374,                 1.2606,                  1.382,                 1.7194,             0.00039592,             0.00039592,             0.00039592
                    267,                0.65245,                 0.6248,                 1.0174,                0.64152,                0.56766,                0.62781,                0.38956,                 1.3207,                 1.4934,                 1.7736,             0.00039428,             0.00039428,             0.00039428
                    268,                0.65026,                0.63882,                 1.0202,                0.56074,                0.63065,                0.62365,                0.37101,                 1.3751,                 1.4197,                 1.8393,             0.00039263,             0.00039263,             0.00039263
                    269,                0.66376,                 0.6399,                 1.0254,                0.55527,                0.59112,                 0.6016,                0.35968,                 1.3917,                 1.4532,                 1.8467,             0.00039098,             0.00039098,             0.00039098
                    270,                0.66091,                0.68357,                 1.0283,                0.56508,                0.54651,                0.57616,                0.32503,                 1.4586,                 1.6298,                  1.952,             0.00038933,             0.00038933,             0.00038933
                    271,                 0.6649,                 0.6678,                 1.0236,                0.63061,                0.58806,                0.61276,                0.35872,                 1.4234,                   1.44,                 1.8766,             0.00038768,             0.00038768,             0.00038768
                    272,                0.62325,                0.63738,                0.99342,                0.51733,                0.63953,                0.62158,                0.36616,                 1.2935,                 1.3514,                 1.8016,             0.00038603,             0.00038603,             0.00038603
                    273,                0.63365,                0.64812,                 1.0319,                0.49407,                0.65425,                0.62559,                  0.371,                 1.3218,                  1.366,                 1.7899,             0.00038438,             0.00038438,             0.00038438
                    274,                0.64258,                 0.6603,                 1.0129,                0.44553,                0.68306,                0.58729,                0.36253,                 1.3472,                 1.4293,                 1.7923,             0.00038273,             0.00038273,             0.00038273
                    275,                0.67142,                0.67449,                 1.0436,                0.60071,                0.49847,                 0.5936,                0.35114,                 1.4299,                 1.4265,                 1.9042,             0.00038108,             0.00038108,             0.00038108
                    276,                0.65659,                0.65076,                 1.0359,                0.46593,                 0.6665,                0.59085,                 0.3309,                 1.5381,                  1.446,                 2.0422,             0.00037943,             0.00037943,             0.00037943
                    277,                0.63749,                0.64631,                 1.0112,                 0.4766,                 0.7018,                0.58056,                0.33896,                 1.4579,                 1.4707,                 1.9617,             0.00037778,             0.00037778,             0.00037778
                    278,                0.62982,                0.63755,                 1.0031,                0.49741,                0.70531,                0.57626,                0.35395,                 1.3321,                 1.4546,                 1.8161,             0.00037613,             0.00037613,             0.00037613
                    279,                0.63976,                0.61984,                 1.0237,                0.47621,                 0.7192,                0.61083,                0.36782,                 1.3374,                 1.4128,                 1.8409,             0.00037448,             0.00037448,             0.00037448
                    280,                0.64519,                0.64687,                 1.0065,                0.41897,                0.72076,                 0.5553,                0.33271,                 1.4512,                  1.581,                 1.9261,             0.00037283,             0.00037283,             0.00037283
                    281,                0.64437,                0.64925,                 1.0187,                0.42659,                0.67187,                0.55945,                0.33652,                 1.4459,                 1.5539,                 1.9479,             0.00037118,             0.00037118,             0.00037118
                    282,                0.65311,                0.64626,                 1.0347,                0.57793,                0.64228,                0.65858,                0.40496,                 1.3586,                 1.2712,                 1.8075,             0.00036954,             0.00036954,             0.00036954
                    283,                0.62641,                0.61132,                 1.0142,                0.48126,                0.72581,                0.64756,                0.39632,                 1.3339,                 1.3006,                 1.8012,             0.00036789,             0.00036789,             0.00036789
                    284,                0.64566,                0.63038,                 1.0103,                0.53544,                0.65112,                0.64037,                0.39301,                 1.3077,                 1.3121,                 1.7905,             0.00036624,             0.00036624,             0.00036624
                    285,                0.64924,                0.59172,                 1.0065,                0.50316,                  0.709,                0.63675,                0.38646,                  1.309,                 1.4215,                 1.8029,             0.00036459,             0.00036459,             0.00036459
                    286,                 0.6406,                0.63043,                 1.0179,                0.55493,                0.65362,                0.62604,                0.37952,                 1.3314,                 1.4184,                 1.8262,             0.00036294,             0.00036294,             0.00036294
                    287,                0.62666,                0.63237,                 1.0144,                0.60041,                0.57812,                0.65919,                0.39506,                 1.3289,                 1.2765,                 1.8045,             0.00036129,             0.00036129,             0.00036129
                    288,                0.63337,                0.61085,                0.99683,                0.59155,                0.55449,                0.64635,                0.37921,                 1.3973,                 1.3381,                 1.8646,             0.00035964,             0.00035964,             0.00035964
                    289,                0.64147,                0.62817,                 1.0189,                0.62873,                0.58192,                 0.6222,                0.37497,                 1.3762,                 1.3792,                 1.8093,             0.00035799,             0.00035799,             0.00035799
                    290,                0.66712,                0.65123,                 1.0241,                0.57977,                0.60631,                 0.6426,                0.38123,                 1.3562,                 1.4053,                  1.827,             0.00035634,             0.00035634,             0.00035634
                    291,                 0.6539,                0.62636,                 1.0211,                0.58276,                0.60324,                0.64865,                0.38182,                 1.3321,                 1.3742,                 1.8547,             0.00035469,             0.00035469,             0.00035469
                    292,                0.65055,                0.67091,                 1.0183,                0.60411,                0.58111,                 0.6434,                0.38739,                 1.4281,                 1.3011,                 1.8642,             0.00035304,             0.00035304,             0.00035304
                    293,                0.62999,                0.64139,                 1.0172,                0.53792,                0.61026,                0.61253,                0.36456,                 1.3655,                 1.3917,                 1.8641,             0.00035139,             0.00035139,             0.00035139
                    294,                0.65039,                0.59439,                 1.0191,                0.48365,                0.62391,                0.60869,                0.37201,                 1.2751,                   1.43,                 1.7894,             0.00034974,             0.00034974,             0.00034974
                    295,                0.63843,                0.62232,                 1.0156,                0.54561,                0.58155,                0.63167,                0.38603,                  1.309,                 1.3785,                 1.8028,             0.00034809,             0.00034809,             0.00034809
                    296,                0.63555,                0.60253,                 1.0122,                 0.5714,                0.58084,                0.64364,                0.37358,                 1.4382,                  1.334,                 1.9609,             0.00034644,             0.00034644,             0.00034644
                    297,                0.63764,                0.60432,                 1.0238,                 0.5723,                0.59437,                0.64914,                0.38332,                  1.309,                 1.3492,                 1.8402,              0.0003448,              0.0003448,              0.0003448
                    298,                0.62035,                0.57972,                0.99166,                 0.4944,                0.68048,                0.64714,                0.37527,                 1.3458,                 1.3374,                 1.8613,             0.00034315,             0.00034315,             0.00034315
                    299,                0.65024,                0.62167,                0.99911,                0.50831,                0.62662,                0.61506,                0.35145,                 1.4926,                 1.4622,                 1.9907,              0.0003415,              0.0003415,              0.0003415
