                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.77604,                0.86145,                 1.1271,                0.40354,                0.66492,                0.51286,                0.29149,                 1.4115,                 1.8568,                 1.8915,             0.00068456,             0.00068456,             0.00068456
                     92,                0.76099,                0.89647,                 1.1033,                0.46453,                0.66871,                0.54695,                0.33043,                 1.4921,                 1.5446,                  1.896,             0.00068291,             0.00068291,             0.00068291
                     93,                0.77438,                0.89038,                 1.1507,                0.40796,                0.75424,                0.54791,                 0.3318,                 1.2579,                 1.5103,                 1.7515,             0.00068126,             0.00068126,             0.00068126
                     94,                 0.7476,                0.88194,                 1.1029,                  0.483,                0.68174,                0.57084,                 0.3532,                 1.3385,                 1.4178,                 1.7824,             0.00067961,             0.00067961,             0.00067961
                     95,                0.75155,                0.87685,                 1.1096,                0.45036,                0.71161,                0.56373,                0.32866,                 1.3228,                 1.4569,                 1.8762,             0.00067796,             0.00067796,             0.00067796
                     96,                0.80376,                0.93101,                 1.1489,                0.42248,                0.66715,                0.56113,                0.34395,                 1.4477,                 1.6676,                 1.9072,             0.00067631,             0.00067631,             0.00067631
                     97,                0.78227,                0.90046,                 1.1186,                0.46318,                0.68479,                0.53393,                0.31214,                 1.2473,                 1.5291,                 1.8212,             0.00067466,             0.00067466,             0.00067466
                     98,                0.75882,                0.90098,                  1.123,                  0.406,                0.67725,                0.50278,                0.29189,                 1.4394,                 1.6318,                 1.9141,             0.00067301,             0.00067301,             0.00067301
                     99,                0.74292,                0.91268,                 1.1091,                0.46315,                0.58423,                0.57512,                0.32273,                 1.4854,                  1.538,                 1.9806,             0.00067136,             0.00067136,             0.00067136
                    100,                0.74998,                0.92368,                 1.1245,                0.43504,                0.65032,                0.51925,                0.31716,                 1.3617,                 1.4959,                 1.8654,             0.00066972,             0.00066972,             0.00066972
                    101,                0.75997,                0.91175,                 1.1257,                 0.4375,                0.66662,                0.54096,                 0.3198,                 1.2446,                 1.6055,                  1.857,             0.00066807,             0.00066807,             0.00066807
                    102,                0.75014,                0.86411,                 1.1009,                0.46745,                0.68329,                0.59281,                0.35177,                  1.434,                 1.4554,                 1.9491,             0.00066642,             0.00066642,             0.00066642
                    103,                0.78751,                0.88046,                 1.1158,                0.40696,                0.80835,                0.49152,                0.29583,                 1.4838,                 1.5691,                  1.963,             0.00066477,             0.00066477,             0.00066477
                    104,                0.74467,                 0.8585,                 1.1251,                0.41493,                0.66508,                0.53727,                 0.3317,                 1.3318,                 1.4285,                 1.8533,             0.00066312,             0.00066312,             0.00066312
                    105,                0.72409,                0.86062,                 1.1144,                 0.4673,                0.66916,                0.58451,                0.35279,                 1.3696,                  1.469,                 1.8814,             0.00066147,             0.00066147,             0.00066147
                    106,                0.76654,                0.88846,                 1.1198,                0.44767,                0.69716,                0.53378,                0.31945,                 1.3398,                 1.6629,                  1.854,             0.00065982,             0.00065982,             0.00065982
                    107,                 0.7471,                0.86058,                 1.1045,                0.48796,                0.66691,                0.55805,                 0.3307,                 1.3304,                 1.5871,                 1.8799,             0.00065817,             0.00065817,             0.00065817
                    108,                0.75429,                0.83695,                 1.1164,                0.47024,                0.67434,                0.58483,                0.33769,                 1.4272,                 1.5549,                 1.9322,             0.00065652,             0.00065652,             0.00065652
                    109,                0.72765,                0.82897,                 1.0817,                0.46439,                0.66896,                0.61027,                0.33289,                 1.6514,                 1.5201,                 2.1242,             0.00065487,             0.00065487,             0.00065487
                    110,                0.78777,                0.86889,                 1.1032,                0.52326,                0.66574,                0.63503,                0.35515,                 1.2686,                 1.3109,                 1.9001,             0.00065322,             0.00065322,             0.00065322
                    111,                0.75046,                0.80918,                 1.1117,                0.46998,                0.62906,                0.52349,                 0.3127,                 1.3502,                 1.5429,                 1.8333,             0.00065157,             0.00065157,             0.00065157
                    112,                0.74323,                0.80714,                 1.1071,                0.47648,                0.64907,                0.59026,                0.33883,                 1.3733,                 1.5035,                 1.8857,             0.00064992,             0.00064992,             0.00064992
                    113,                0.72081,                0.83133,                 1.1063,                0.43901,                0.71368,                0.56424,                  0.342,                 1.4379,                 1.4718,                 1.8769,             0.00064827,             0.00064827,             0.00064827
                    114,                0.72843,                0.79068,                 1.1079,                0.53363,                0.62259,                0.62411,                0.37336,                 1.4158,                 1.4227,                 1.9402,             0.00064662,             0.00064662,             0.00064662
