                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 0.6148,                0.83098,                 1.2311,                0.60367,                0.80692,                 0.8269,                0.75048,                0.43287,                0.88351,                 1.1744,              0.0005889,              0.0005889,              0.0005889
                    150,                0.63854,                0.86014,                 1.2484,                0.64586,                0.93658,                0.90384,                0.80503,                0.46487,                0.82575,                 1.2084,             0.00058725,             0.00058725,             0.00058725
                    151,                0.65432,                0.88377,                 1.2617,                0.63066,                0.93732,                0.85277,                0.76944,                0.46249,                0.95922,                 1.2058,              0.0005856,              0.0005856,              0.0005856
                    152,                0.61309,                0.83509,                   1.24,                 0.5969,                0.90442,                0.85279,                0.76096,                0.44208,                0.88559,                  1.169,             0.00058395,             0.00058395,             0.00058395
                    153,                 0.6054,                0.78808,                 1.2225,                0.69747,                0.78179,                0.82671,                0.74746,                0.44202,                0.96661,                 1.1639,              0.0005823,              0.0005823,              0.0005823
                    154,                0.59185,                0.77819,                 1.2143,                0.65087,                0.79304,                0.82048,                 0.7271,                0.44898,                0.92284,                 1.1825,             0.00058065,             0.00058065,             0.00058065
                    155,                0.60672,                0.79546,                 1.2027,                0.66652,                0.86779,                0.83553,                0.76438,                0.42298,                0.86779,                  1.156,               0.000579,               0.000579,               0.000579
                    156,                0.62942,                0.82402,                 1.2445,                0.64007,                0.94645,                0.92226,                0.83618,                0.44779,                0.74494,                 1.1796,             0.00057735,             0.00057735,             0.00057735
                    157,                0.59082,                0.77397,                 1.2036,                0.63805,                0.97078,                0.94487,                0.85888,                0.41696,                0.83951,                 1.1416,              0.0005757,              0.0005757,              0.0005757
                    158,                0.60217,                0.85809,                 1.2307,                0.78844,                0.86962,                0.95459,                0.87308,                0.43034,                0.78854,                 1.1544,             0.00057405,             0.00057405,             0.00057405
                    159,                0.59511,                0.75298,                 1.2222,                0.77035,                 0.9202,                0.89552,                0.79608,                0.46105,                0.65334,                 1.1988,              0.0005724,              0.0005724,              0.0005724
                    160,                0.63903,                0.83373,                 1.2465,                0.70609,                0.90086,                0.90074,                0.81733,                0.42115,                 0.8023,                 1.1393,             0.00057075,             0.00057075,             0.00057075
                    161,                0.55987,                0.71319,                 1.1851,                0.70156,                0.91624,                0.90175,                0.82272,                0.41092,                0.72802,                 1.1445,             0.00056911,             0.00056911,             0.00056911
                    162,                0.57625,                0.75047,                 1.2016,                0.84913,                0.93466,                0.96229,                0.86881,                0.41247,                0.62785,                 1.1342,             0.00056746,             0.00056746,             0.00056746
                    163,                0.60308,                0.81907,                 1.2393,                0.79225,                0.91581,                0.92835,                0.83448,                0.43876,                0.71802,                 1.1571,             0.00056581,             0.00056581,             0.00056581
                    164,                 0.5945,                0.74208,                 1.2297,                0.71244,                0.88126,                0.85355,                0.76698,                 0.4353,                0.94475,                 1.1562,             0.00056416,             0.00056416,             0.00056416
                    165,                0.59356,                0.73023,                 1.2364,                0.69921,                0.79667,                0.82698,                0.73867,                0.44335,                0.83479,                 1.1736,             0.00056251,             0.00056251,             0.00056251
                    166,                0.61317,                0.77769,                 1.2289,                0.71264,                0.83233,                0.81123,                0.72335,                0.43199,                0.87636,                 1.1558,             0.00056086,             0.00056086,             0.00056086
                    167,                0.60639,                0.74877,                   1.21,                0.64002,                0.89888,                0.89265,                0.79464,                0.43205,                0.76036,                 1.1549,             0.00055921,             0.00055921,             0.00055921
                    168,                0.61526,                0.80872,                 1.2204,                 0.7243,                0.92614,                 0.9084,                0.80354,                0.43123,                0.59095,                 1.1579,             0.00055756,             0.00055756,             0.00055756
                    169,                0.61476,                0.76663,                 1.2457,                0.82025,                 0.8506,                0.89753,                0.80781,                0.42044,                0.68066,                 1.1395,             0.00055591,             0.00055591,             0.00055591
                    170,                0.61826,                0.73665,                 1.2322,                0.73511,                0.89538,                0.91888,                0.83799,                0.43103,                0.69672,                 1.1584,             0.00055426,             0.00055426,             0.00055426
                    171,                0.58714,                0.75592,                 1.2135,                0.77122,                0.94073,                0.97258,                0.87726,                0.43434,                0.57162,                 1.1604,             0.00055261,             0.00055261,             0.00055261
                    172,                0.61093,                0.78114,                 1.2333,                  0.704,                0.81233,                0.90572,                0.81196,                0.45339,                0.79096,                 1.1882,             0.00055096,             0.00055096,             0.00055096
                    173,                0.65017,                0.87312,                 1.2252,                0.71033,                0.98389,                0.93746,                0.84217,                0.42958,                0.64351,                 1.1621,             0.00054931,             0.00054931,             0.00054931
                    174,                0.59092,                0.77933,                 1.2219,                0.91764,                0.98019,                  0.992,                0.88632,                0.43774,                0.57992,                 1.1606,             0.00054766,             0.00054766,             0.00054766
                    175,                0.57122,                0.77263,                 1.2074,                  0.683,                0.89344,                0.91945,                0.81694,                0.41906,                0.88318,                 1.1416,             0.00054601,             0.00054601,             0.00054601
                    176,                0.59302,                0.73822,                 1.2126,                0.66935,                0.82146,                0.88642,                0.79648,                0.43126,                0.84406,                 1.1563,             0.00054437,             0.00054437,             0.00054437
                    177,                0.59267,                0.70479,                 1.2284,                0.83589,                0.85549,                0.94739,                0.85896,                0.42634,                0.65176,                 1.1558,             0.00054272,             0.00054272,             0.00054272
                    178,                0.59141,                0.72634,                 1.2278,                0.80072,                0.97246,                0.95999,                0.87337,                0.41722,                0.49385,                 1.1416,             0.00054107,             0.00054107,             0.00054107
                    179,                0.55374,                0.69029,                 1.1997,                0.73442,                0.85418,                0.90672,                0.83602,                0.43199,                0.80285,                 1.1675,             0.00053942,             0.00053942,             0.00053942
                    180,                0.59742,                0.79039,                  1.209,                0.58589,                0.81506,                0.82401,                0.72408,                0.46237,                 1.0778,                  1.204,             0.00053777,             0.00053777,             0.00053777
                    181,                0.56161,                0.71651,                 1.2019,                0.87977,                0.84394,                0.95401,                0.85538,                0.45526,                0.65231,                 1.1781,             0.00053612,             0.00053612,             0.00053612
                    182,                0.53576,                0.72492,                  1.179,                0.90789,                 0.8357,                0.95361,                0.85678,                0.46151,                0.54303,                 1.1847,             0.00053447,             0.00053447,             0.00053447
                    183,                0.55048,                0.66804,                 1.1887,                0.81654,                0.86989,                 0.9083,                0.82788,                0.44949,                0.58801,                 1.1793,             0.00053282,             0.00053282,             0.00053282
                    184,                0.56075,                 0.7173,                 1.1774,                0.70365,                0.88609,                0.89907,                0.82734,                0.40797,                0.83935,                 1.1481,             0.00053117,             0.00053117,             0.00053117
                    185,                0.57578,                 0.6711,                 1.1969,                0.77799,                0.91873,                0.93467,                0.85321,                0.40364,                0.73947,                 1.1299,             0.00052952,             0.00052952,             0.00052952
                    186,                0.55273,                0.64006,                 1.1852,                0.70192,                 0.9413,                0.89372,                0.80997,                0.41441,                0.74801,                 1.1408,             0.00052787,             0.00052787,             0.00052787
                    187,                0.57192,                0.71163,                 1.1952,                0.65589,                0.90099,                0.87497,                0.80411,                0.41365,                0.80832,                 1.1432,             0.00052622,             0.00052622,             0.00052622
                    188,                0.57869,                0.69809,                 1.1961,                0.67336,                0.86258,                 0.8745,                0.78969,                0.44779,                0.80568,                 1.1719,             0.00052457,             0.00052457,             0.00052457
                    189,                0.54758,                 0.6796,                 1.1881,                0.64722,                 0.9828,                0.83124,                0.74804,                0.42798,                 0.7916,                 1.1562,             0.00052292,             0.00052292,             0.00052292
                    190,                0.57684,                0.74156,                 1.2056,                0.71302,                0.88072,                0.89358,                 0.7935,                0.43682,                0.64736,                 1.1755,             0.00052127,             0.00052127,             0.00052127
                    191,                0.56756,                0.73803,                  1.184,                0.71103,                0.95355,                0.91701,                0.81182,                0.48076,                0.59768,                 1.2139,             0.00051963,             0.00051963,             0.00051963
                    192,                0.52601,                0.66338,                 1.1722,                0.69695,                0.88294,                0.86015,                0.76875,                0.46868,                0.72315,                 1.1863,             0.00051798,             0.00051798,             0.00051798
                    193,                0.55107,                0.68351,                 1.1663,                0.64509,                 0.8601,                0.85441,                0.76563,                0.45946,                0.82967,                 1.1989,             0.00051633,             0.00051633,             0.00051633
                    194,                0.59826,                0.72424,                  1.221,                0.84551,                0.89312,                0.96273,                 0.8846,                0.43145,                0.59207,                 1.1582,             0.00051468,             0.00051468,             0.00051468
                    195,                0.56583,                0.77273,                 1.1942,                0.90389,                 0.9418,                0.97775,                0.89052,                0.42691,                0.55153,                 1.1664,             0.00051303,             0.00051303,             0.00051303
                    196,                0.54179,                0.65782,                 1.1961,                0.79681,                0.81432,                0.89694,                0.81728,                0.41926,                0.73503,                 1.1555,             0.00051138,             0.00051138,             0.00051138
                    197,                0.55829,                0.69311,                 1.2009,                0.83628,                0.76559,                0.86635,                0.79266,                0.43027,                0.78549,                 1.1633,             0.00050973,             0.00050973,             0.00050973
                    198,                0.57585,                0.69445,                 1.1919,                0.87667,                0.78047,                 0.9175,                0.83007,                0.41887,                0.62623,                 1.1472,             0.00050808,             0.00050808,             0.00050808
                    199,                 0.5739,                0.74796,                 1.1829,                 0.7551,                0.70556,                0.86399,                0.78362,                0.42766,                0.95077,                 1.1722,             0.00050643,             0.00050643,             0.00050643
                    200,                0.54742,                0.67972,                 1.1738,                0.64206,                0.91555,                0.90943,                0.83848,                0.41246,                0.80913,                 1.1355,             0.00050478,             0.00050478,             0.00050478
                    201,                0.55762,                0.78925,                 1.1825,                0.64372,                0.98864,                0.94233,                0.86441,                0.41942,                0.60209,                 1.1477,             0.00050313,             0.00050313,             0.00050313
                    202,                0.55063,                0.66839,                 1.1874,                0.77493,                0.84161,                0.89308,                0.80486,                0.41968,                0.61733,                 1.1496,             0.00050148,             0.00050148,             0.00050148
                    203,                0.56736,                0.63889,                 1.2019,                 0.6475,                0.88447,                  0.909,                 0.8278,                0.41242,                0.75821,                 1.1285,             0.00049983,             0.00049983,             0.00049983
                    204,                0.51745,                0.62544,                 1.1447,                0.74638,                 0.9123,                0.92673,                0.84991,                0.40967,                0.88098,                 1.1429,             0.00049818,             0.00049818,             0.00049818
                    205,                0.54355,                0.67249,                  1.177,                0.82047,                0.95644,                0.98031,                0.87507,                0.42582,                  0.534,                 1.1686,             0.00049653,             0.00049653,             0.00049653
                    206,                0.54972,                0.69509,                 1.1764,                0.74807,                0.85459,                 0.9442,                0.84791,                0.43541,                0.57471,                 1.1672,             0.00049489,             0.00049489,             0.00049489
                    207,                0.53104,                0.75269,                 1.1599,                0.74449,                0.79968,                0.86238,                0.78752,                0.41758,                0.92862,                 1.1454,             0.00049324,             0.00049324,             0.00049324
                    208,                0.54233,                0.77571,                 1.1744,                0.73388,                0.80497,                0.84056,                0.77318,                0.41381,                0.85575,                 1.1488,             0.00049159,             0.00049159,             0.00049159
                    209,                0.53841,                 0.6908,                 1.1785,                0.69631,                0.90838,                0.89766,                0.81292,                0.43721,                0.66429,                 1.1638,             0.00048994,             0.00048994,             0.00048994
                    210,                0.51539,                0.57624,                 1.1646,                 0.7475,                0.89159,                0.93793,                0.87173,                0.39901,                0.74379,                 1.1391,             0.00048829,             0.00048829,             0.00048829
                    211,                0.55971,                0.63909,                 1.1936,                0.80358,                0.89531,                0.96683,                0.87945,                0.41499,                0.69264,                 1.1451,             0.00048664,             0.00048664,             0.00048664
                    212,                0.54569,                0.69682,                 1.1892,                0.77579,                0.77762,                 0.8757,                0.79786,                0.43811,                0.87396,                 1.1776,             0.00048499,             0.00048499,             0.00048499
                    213,                0.52009,                0.68512,                 1.1685,                0.79478,                 0.9671,                0.92717,                0.83971,                0.43883,                0.50752,                  1.168,             0.00048334,             0.00048334,             0.00048334
                    214,                0.53315,                0.68423,                 1.1764,                0.79535,                  0.946,                0.96109,                0.87461,                0.42258,                 0.5048,                 1.1452,             0.00048169,             0.00048169,             0.00048169
                    215,                0.51212,                0.55171,                 1.1598,                0.83397,                0.93127,                 0.9754,                  0.912,                0.40418,                0.49438,                 1.1218,             0.00048004,             0.00048004,             0.00048004
                    216,                0.53252,                0.61138,                  1.171,                0.83426,                0.86456,                0.94108,                0.87086,                0.40388,                 0.6518,                 1.1348,             0.00047839,             0.00047839,             0.00047839
                    217,                 0.5177,                0.62122,                 1.1492,                0.84291,                0.87755,                0.93538,                0.86104,                0.42125,                0.71514,                 1.1619,             0.00047674,             0.00047674,             0.00047674
                    218,                 0.5343,                0.67314,                 1.1656,                0.68013,                0.86253,                0.90831,                0.83497,                0.41875,                0.90244,                 1.1523,             0.00047509,             0.00047509,             0.00047509
                    219,                0.54434,                0.62264,                 1.1635,                0.70263,                0.82611,                0.88047,                0.80975,                0.43022,                 0.9776,                 1.1516,             0.00047344,             0.00047344,             0.00047344
                    220,                0.52726,                0.59294,                 1.1729,                0.66308,                0.91073,                0.87518,                0.80617,                0.40411,                 1.0011,                   1.13,             0.00047179,             0.00047179,             0.00047179
                    221,                 0.5285,                0.60392,                 1.1501,                0.83523,                0.93718,                0.94165,                0.86206,                0.40058,                0.63023,                 1.1163,             0.00047015,             0.00047015,             0.00047015
                    222,                0.51624,                0.61392,                 1.1537,                0.69811,                0.96028,                0.93173,                0.84432,                0.41457,                0.66214,                 1.1504,              0.0004685,              0.0004685,              0.0004685
                    223,                0.53751,                0.59649,                 1.1664,                0.62737,                0.95524,                0.91254,                0.84509,                0.40335,                0.79121,                 1.1427,             0.00046685,             0.00046685,             0.00046685
                    224,                0.54247,                0.64387,                  1.154,                0.60534,                0.95874,                0.91703,                0.83879,                0.43878,                0.70221,                  1.183,              0.0004652,              0.0004652,              0.0004652
                    225,                0.55576,                0.67798,                 1.1738,                0.72348,                0.97643,                0.96484,                0.86678,                0.45627,                0.56313,                 1.1969,             0.00046355,             0.00046355,             0.00046355
                    226,                0.51077,                0.60342,                 1.1329,                0.80973,                0.90146,                 0.9511,                0.87345,                 0.4215,                 0.5596,                 1.1409,              0.0004619,              0.0004619,              0.0004619
                    227,                0.52591,                0.65979,                 1.1579,                0.83788,                0.91135,                0.94188,                0.85614,                0.45891,                0.59994,                  1.195,             0.00046025,             0.00046025,             0.00046025
                    228,                0.52679,                 0.6209,                 1.1684,                0.82506,                0.93321,                0.95866,                0.87056,                 0.4433,                0.63729,                 1.1885,              0.0004586,              0.0004586,              0.0004586
                    229,                0.52808,                0.63562,                  1.156,                0.93362,                0.79006,                 0.9656,                0.87188,                0.44808,                0.59398,                 1.1759,             0.00045695,             0.00045695,             0.00045695
                    230,                0.55157,                0.64636,                 1.1665,                0.79475,                0.97342,                0.97092,                0.88739,                0.42758,                0.62618,                 1.1643,              0.0004553,              0.0004553,              0.0004553
                    231,                0.54773,                0.68206,                 1.1812,                0.80677,                0.97317,                0.97295,                0.90013,                0.41428,                0.63646,                 1.1438,             0.00045365,             0.00045365,             0.00045365
                    232,                0.51037,                0.58712,                 1.1461,                0.80654,                0.93158,                0.97906,                0.88862,                0.42486,                0.53417,                 1.1461,               0.000452,               0.000452,               0.000452
                    233,                 0.5422,                0.59425,                 1.1651,                0.92979,                0.86986,                0.97596,                0.89183,                0.41644,                 0.4319,                 1.1409,             0.00045035,             0.00045035,             0.00045035
                    234,                0.51501,                0.60459,                   1.15,                 0.8074,                0.95374,                0.96048,                0.86052,                0.44846,                0.50234,                 1.1772,              0.0004487,              0.0004487,              0.0004487
                    235,                0.55301,                0.65047,                 1.1802,                0.75388,                0.86874,                0.93107,                0.84485,                 0.4635,                0.68096,                 1.2029,             0.00044705,             0.00044705,             0.00044705
                    236,                0.50956,                0.63679,                 1.1532,                0.73602,                0.89378,                0.91187,                0.83513,                0.44014,                0.87626,                 1.1607,             0.00044541,             0.00044541,             0.00044541
                    237,                0.52974,                0.62281,                 1.1552,                0.72805,                0.90097,                0.93238,                0.85975,                0.40802,                0.70198,                 1.1263,             0.00044376,             0.00044376,             0.00044376
                    238,                  0.517,                 0.5636,                  1.153,                0.86135,                0.87883,                0.96426,                0.88103,                0.42968,                0.55423,                  1.143,             0.00044211,             0.00044211,             0.00044211
                    239,                0.51017,                0.59086,                 1.1531,                0.86086,                0.89737,                0.95904,                0.87796,                0.42635,                0.57204,                  1.141,             0.00044046,             0.00044046,             0.00044046
                    240,                  0.519,                0.57651,                 1.1505,                0.76674,                 0.9053,                0.94301,                0.85943,                0.42265,                0.65566,                 1.1434,             0.00043881,             0.00043881,             0.00043881
                    241,                0.53755,                0.61746,                 1.1678,                0.66384,                0.92264,                0.90244,                0.82427,                 0.4499,                0.73755,                 1.1665,             0.00043716,             0.00043716,             0.00043716
                    242,                 0.5429,                0.65053,                 1.1588,                0.67962,                0.98864,                0.93711,                0.85104,                0.43414,                0.63508,                 1.1458,             0.00043551,             0.00043551,             0.00043551
                    243,                0.54699,                0.61339,                 1.1671,                0.93691,                0.86364,                0.98031,                0.87785,                0.42408,                0.49287,                 1.1447,             0.00043386,             0.00043386,             0.00043386
                    244,                0.54023,                0.60352,                 1.1351,                0.82787,                0.91418,                0.97664,                0.89861,                0.43271,                0.48318,                 1.1552,             0.00043221,             0.00043221,             0.00043221
                    245,                0.51647,                0.58351,                 1.1387,                0.93355,                0.90175,                0.97287,                0.88919,                0.42892,                0.43695,                 1.1748,             0.00043056,             0.00043056,             0.00043056
                    246,                0.51823,                0.58646,                  1.145,                0.90242,                0.88392,                0.95158,                0.86913,                0.41741,                0.42687,                 1.1406,             0.00042891,             0.00042891,             0.00042891
                    247,                 0.5149,                0.59998,                 1.1621,                0.86646,                0.86121,                0.93734,                0.84209,                0.42291,                0.47824,                 1.1445,             0.00042726,             0.00042726,             0.00042726
                    248,                0.51571,                0.58434,                  1.156,                0.84987,                0.88092,                0.95746,                0.86387,                 0.4532,                0.46369,                 1.1794,             0.00042561,             0.00042561,             0.00042561
                    249,                 0.5493,                0.66432,                  1.177,                0.86742,                0.85322,                0.95766,                0.86624,                0.42742,                0.51904,                 1.1346,             0.00042396,             0.00042396,             0.00042396
                    250,                 0.5097,                0.59505,                 1.1399,                0.66789,                 0.9678,                0.93197,                0.86055,                0.41002,                0.61712,                 1.1235,             0.00042231,             0.00042231,             0.00042231
                    251,                0.54838,                0.64869,                  1.179,                0.88697,                0.91675,                 0.9675,                0.87102,                0.42901,                0.48985,                 1.1368,             0.00042066,             0.00042066,             0.00042066
                    252,                0.50329,                0.61277,                 1.1447,                0.82508,                0.87189,                0.95939,                0.87825,                0.41304,                 0.5406,                 1.1344,             0.00041902,             0.00041902,             0.00041902
                    253,                0.53492,                0.58016,                 1.1676,                0.85947,                0.83609,                0.92694,                0.85203,                0.40854,                 0.6481,                 1.1362,             0.00041737,             0.00041737,             0.00041737
                    254,                0.51774,                0.56779,                 1.1482,                0.87179,                0.82724,                0.92667,                0.84136,                0.44226,                0.59941,                 1.1564,             0.00041572,             0.00041572,             0.00041572
                    255,                0.51368,                0.59454,                 1.1437,                0.82732,                0.85697,                0.96041,                 0.8747,                0.42728,                0.58518,                 1.1477,             0.00041407,             0.00041407,             0.00041407
                    256,                0.51359,                0.59088,                 1.1265,                0.77208,                0.81033,                0.92225,                0.84481,                0.43285,                 0.6864,                 1.1519,             0.00041242,             0.00041242,             0.00041242
                    257,                0.55287,                0.60752,                 1.1589,                0.83109,                0.89141,                0.96351,                0.85937,                0.45858,                0.71843,                 1.1871,             0.00041077,             0.00041077,             0.00041077
                    258,                0.53431,                0.61187,                  1.156,                0.87487,                0.92041,                0.96918,                0.87215,                0.44906,                0.58088,                 1.1595,             0.00040912,             0.00040912,             0.00040912
                    259,                0.56239,                0.58842,                 1.1698,                0.83228,                0.88111,                0.98192,                0.89654,                0.43111,                0.54391,                 1.1405,             0.00040747,             0.00040747,             0.00040747
                    260,                0.51924,                0.53667,                 1.1628,                0.66673,                0.91214,                  0.949,                0.87278,                0.41393,                0.62183,                 1.1329,             0.00040582,             0.00040582,             0.00040582
                    261,                0.52372,                0.64721,                 1.1479,                 0.7267,                0.94697,                0.94575,                0.88213,                0.38688,                0.62824,                 1.1135,             0.00040417,             0.00040417,             0.00040417
                    262,                0.48829,                0.53741,                 1.1323,                0.83129,                0.91222,                0.96739,                 0.9007,                0.40175,                0.48324,                 1.1242,             0.00040252,             0.00040252,             0.00040252
                    263,                0.46403,                0.50326,                 1.1154,                0.84357,                0.96054,                   0.97,                0.88612,                0.41718,                 0.4342,                 1.1236,             0.00040087,             0.00040087,             0.00040087
                    264,                0.50018,                0.55869,                 1.1464,                 0.9438,                 0.9237,                0.96705,                0.88462,                0.41679,                0.45417,                 1.1158,             0.00039922,             0.00039922,             0.00039922
                    265,                0.48521,                0.52175,                 1.1344,                0.94817,                0.90018,                 0.9643,                0.89702,                0.41422,                0.49602,                 1.1286,             0.00039757,             0.00039757,             0.00039757
                    266,                0.49748,                0.52877,                  1.136,                0.90434,                0.88505,                0.95523,                 0.8776,                0.41303,                0.45818,                 1.1271,             0.00039592,             0.00039592,             0.00039592
                    267,                0.50145,                0.51186,                 1.1368,                0.89961,                0.93797,                0.98261,                0.90903,                0.39812,                0.43822,                 1.1235,             0.00039428,             0.00039428,             0.00039428
                    268,                0.54381,                0.55801,                 1.1477,                0.84253,                0.88767,                0.93116,                0.83278,                 0.4318,                0.53741,                 1.1716,             0.00039263,             0.00039263,             0.00039263
                    269,                0.49973,                0.55207,                  1.137,                0.88348,                0.77961,                0.92702,                 0.8463,                0.42232,                0.62898,                 1.1526,             0.00039098,             0.00039098,             0.00039098
                    270,                0.49675,                0.53586,                 1.1333,                0.89349,                0.83676,                0.93267,                0.84796,                0.44074,                0.54525,                 1.1649,             0.00038933,             0.00038933,             0.00038933
                    271,                0.53465,                0.54805,                 1.1677,                0.87504,                0.90358,                0.95825,                0.88334,                0.41452,                0.48795,                 1.1403,             0.00038768,             0.00038768,             0.00038768
                    272,                0.51798,                0.60097,                 1.1434,                0.90913,                 0.9366,                0.96896,                0.90691,                0.40852,                0.42782,                 1.1294,             0.00038603,             0.00038603,             0.00038603
                    273,                0.50598,                0.57605,                 1.1341,                0.94067,                0.94339,                0.97434,                0.89107,                0.42808,                0.40805,                 1.1448,             0.00038438,             0.00038438,             0.00038438
                    274,                0.52221,                0.57023,                 1.1542,                0.91827,                0.91354,                0.98522,                 0.9083,                0.43645,                0.45927,                 1.1573,             0.00038273,             0.00038273,             0.00038273
                    275,                0.51589,                0.56116,                 1.1294,                0.89608,                0.87709,                0.95953,                0.88155,                0.41977,                0.50173,                 1.1468,             0.00038108,             0.00038108,             0.00038108
                    276,                0.51825,                0.56269,                 1.1445,                0.93279,                0.88185,                0.97201,                0.89004,                0.43279,                0.45798,                 1.1814,             0.00037943,             0.00037943,             0.00037943
                    277,                0.51062,                0.51553,                 1.1203,                0.89698,                0.97351,                0.96506,                0.89292,                0.42085,                0.47157,                 1.1659,             0.00037778,             0.00037778,             0.00037778
                    278,                0.52206,                0.54569,                 1.1597,                0.91555,                0.92577,                0.97567,                0.89266,                0.41598,                0.46737,                 1.1285,             0.00037613,             0.00037613,             0.00037613
                    279,                0.50011,                0.51955,                 1.1444,                0.86792,                0.91896,                0.95705,                0.86878,                0.42371,                0.50817,                 1.1254,             0.00037448,             0.00037448,             0.00037448
                    280,                0.48368,                0.53691,                 1.1144,                0.87833,                0.89962,                0.94514,                0.87126,                0.43299,                0.52507,                 1.1495,             0.00037283,             0.00037283,             0.00037283
                    281,                0.47286,                0.51656,                 1.1264,                0.79269,                0.91638,                0.95287,                0.87244,                0.43419,                0.54772,                 1.1591,             0.00037118,             0.00037118,             0.00037118
                    282,                0.49051,                0.51767,                 1.1216,                0.80329,                0.87462,                0.94926,                0.86437,                0.43053,                0.55048,                 1.1997,             0.00036954,             0.00036954,             0.00036954
                    283,                0.51955,                0.54753,                 1.1445,                0.71911,                 0.8625,                0.89206,                0.81791,                 0.4385,                 0.6549,                 1.2066,             0.00036789,             0.00036789,             0.00036789
                    284,                0.48908,                0.52166,                 1.1361,                0.69321,                 0.9153,                0.88607,                0.81207,                0.41097,                0.56446,                 1.1315,             0.00036624,             0.00036624,             0.00036624
                    285,                0.47142,                0.49486,                 1.1429,                 0.7898,                0.97975,                0.94488,                0.86605,                0.41662,                 0.4936,                 1.1273,             0.00036459,             0.00036459,             0.00036459
                    286,                0.48283,                0.52927,                 1.1193,                0.89709,                0.98642,                0.97069,                0.89556,                0.40454,                0.46156,                 1.1233,             0.00036294,             0.00036294,             0.00036294
                    287,                0.50341,                0.52511,                  1.142,                0.75601,                0.96206,                0.94089,                0.87021,                0.41473,                0.62296,                 1.1424,             0.00036129,             0.00036129,             0.00036129
                    288,                0.46739,                0.53129,                 1.1274,                0.66075,                0.89332,                0.87442,                0.80092,                0.42946,                0.85592,                  1.163,             0.00035964,             0.00035964,             0.00035964
                    289,                0.48038,                0.56205,                 1.1504,                0.84727,                0.82118,                0.92377,                0.84282,                0.43418,                0.74405,                 1.1498,             0.00035799,             0.00035799,             0.00035799
                    290,                0.46946,                0.49208,                 1.1313,                0.85673,                0.92497,                0.96954,                0.88041,                0.42821,                 0.4722,                   1.14,             0.00035634,             0.00035634,             0.00035634
                    291,                 0.4647,                0.52503,                 1.1128,                0.84037,                0.94542,                0.98545,                0.90444,                0.41396,                0.53376,                 1.1354,             0.00035469,             0.00035469,             0.00035469
                    292,                0.49098,                0.55584,                 1.1344,                0.80766,                0.91839,                0.95148,                0.86967,                 0.4284,                0.60497,                 1.1487,             0.00035304,             0.00035304,             0.00035304
                    293,                0.51937,                0.58956,                 1.1493,                0.87955,                0.86145,                0.97339,                 0.9012,                0.42712,                0.62318,                 1.1415,             0.00035139,             0.00035139,             0.00035139
                    294,                0.48869,                0.54402,                 1.1185,                0.74179,                0.94697,                0.95175,                0.87552,                0.41227,                0.54693,                 1.1337,             0.00034974,             0.00034974,             0.00034974
                    295,                0.48372,                0.51584,                 1.1067,                0.73995,                0.94085,                0.92465,                0.85145,                0.41803,                0.58007,                  1.154,             0.00034809,             0.00034809,             0.00034809
                    296,                0.48188,                0.54733,                 1.1247,                0.83078,                0.94349,                 0.9562,                0.86814,                0.42014,                0.47685,                 1.1564,             0.00034644,             0.00034644,             0.00034644
                    297,                0.48175,                 0.5037,                 1.1239,                0.87245,                0.94753,                0.98622,                0.90225,                0.41523,                 0.4231,                  1.137,              0.0003448,              0.0003448,              0.0003448
                    298,                0.48902,                0.51748,                 1.1365,                 0.8718,                0.93928,                0.97373,                0.89286,                 0.4168,                0.45398,                 1.1353,             0.00034315,             0.00034315,             0.00034315
                    299,                0.50922,                0.56488,                   1.14,                0.86769,                0.96824,                0.96489,                0.88375,                0.42843,                0.47768,                 1.1681,              0.0003415,              0.0003415,              0.0003415
                    300,                0.50646,                0.48948,                 1.1384,                0.79957,                 0.9388,                0.94946,                0.86803,                0.43727,                0.50233,                 1.1416,             0.00033985,             0.00033985,             0.00033985
                    301,                0.48544,                0.49683,                 1.1292,                0.87277,                0.89009,                0.97117,                 0.8783,                0.41239,                0.46649,                 1.1239,              0.0003382,              0.0003382,              0.0003382
                    302,                0.49366,                  0.535,                 1.1374,                0.82185,                0.94743,                0.96506,                 0.8881,                0.41588,                0.47542,                 1.1344,             0.00033655,             0.00033655,             0.00033655
                    303,                0.49019,                0.48044,                 1.1433,                 0.8472,                0.90504,                0.96542,                0.87643,                0.42954,                0.45705,                 1.1398,              0.0003349,              0.0003349,              0.0003349
                    304,                0.47592,                 0.4827,                 1.1105,                0.79303,                0.91064,                0.92073,                0.84708,                0.44019,                0.60899,                 1.1849,             0.00033325,             0.00033325,             0.00033325
                    305,                0.49246,                0.48487,                 1.1236,                0.80988,                0.93447,                0.94864,                0.88029,                0.40392,                0.49935,                 1.1261,              0.0003316,              0.0003316,              0.0003316
                    306,                0.47447,                0.53497,                 1.1308,                 0.9144,                0.93994,                0.97942,                0.88687,                0.41929,                0.44588,                 1.1305,             0.00032995,             0.00032995,             0.00032995
